,valence,year,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,artists,collaborators
56521,0.389,2016,0.48100000000000004,0.58,248633,0.6940000000000001,1,1wsZ0cp5He4Wm4yohNjwIs,1.18e-06,1,0.109,-5.45,0,idfc - Tarro Remix,69,2016-10-17,0.221,139.751,"['blackbear', 'Tarro']",2
108242,0.7,2017,0.228,0.647,181453,0.376,0,3paOSlqrFcMhdGDZ5513AJ,0.0,7,0.158,-5.2989999999999995,1,Me Dejé Llevar,69,2017-08-25,0.0273,137.863,['Christian Nodal'],1
18987,0.24600000000000002,2016,0.8490000000000001,0.444,257380,0.287,1,35xSkNIXi504fcEwz9USRB,2.82e-06,5,0.161,-10.630999999999998,0,Solo,69,2016-08-20,0.0375,124.027,['Frank Ocean'],1
56505,0.0813,2016,0.278,0.762,271404,0.41,1,6oBL8TdQHEO7jeEdqECg37,3.43e-05,8,0.157,-11.979000000000001,1,Still Cold / Pathway Private,69,2016-06-14,0.0551,100.04700000000001,['Night Lovell'],1
92046,0.7609999999999999,2019,0.287,0.732,154456,0.413,0,45StvejYUdIsyUwqdZ7iJM,0.0,9,0.0565,-6.353,1,Y U Gotta B Like That,69,2019-06-02,0.0702,92.066,['Audrey Mika'],1
56493,0.503,2016,0.00331,0.542,215753,0.777,0,2cn8rNlgnQOJoqWqXRvWQu,0.0,6,0.17800000000000002,-5.5820000000000025,0,Lie,69,2016-10-10,0.033,94.069,['BTS'],1
124776,0.0658,2020,0.0279,0.374,179976,0.5770000000000001,1,4SVTus5gJc5cfkFZ8ELK1p,5.6e-06,1,0.562,-7.085,1,Years Go By,69,2020-10-02,0.302,184.201,['Bryson Tiller'],1
108277,0.35100000000000003,2018,0.9109999999999999,0.614,229029,0.126,0,3u5bTqHMM1P34ZkbwzdckV,0.0,9,0.14800000000000002,-9.402999999999999,1,The Story Never Ends,69,2018-05-31,0.0376,119.945,['Lauv'],1
56944,0.307,2018,0.262,0.606,228147,0.775,1,0MrRAUcB8AZiB9ue2VOBYe,0.0,5,0.1,-4.269,0,Sugar Wraith,69,2018-04-27,0.0671,164.02,['Post Malone'],1
35210,0.742,2003,0.40700000000000003,0.61,292773,0.8490000000000001,0,2h6WIOkTPvHSAD7vR6lMSS,0.0,8,0.28,-4.382,1,Te Va a Doler,69,2003-10-27,0.0461,177.63400000000001,['Maelo Ruiz'],1
74859,0.392,2019,0.8740000000000001,0.509,143467,0.307,0,4dFtIGQBrYjiskk7fN5Wmx,0.0,1,0.701,-9.616,0,Glittery - From The Kacey Musgraves Christmas Show,69,2019-11-29,0.0307,85.471,"['Kacey Musgraves', 'Troye Sivan']",2
170132,0.721,2018,0.161,0.684,250840,0.8109999999999999,0,5qFeMRz4TvetPmzjre9Dq7,0.000363,7,0.0871,-4.494,1,No Es Justo,69,2018-05-25,0.0714,87.866,"['J Balvin', 'Zion & Lennox']",2
124906,0.344,2020,0.0282,0.691,143901,0.77,1,7eTXHE3XiucigdrYHrXpZK,0.0,7,0.4970000000000001,-4.578,0,drunk face,69,2020-09-29,0.0367,90.024,['Machine Gun Kelly'],1
56947,0.27699999999999997,2018,0.759,0.564,120216,0.374,1,1FZNiU5U4xXuGQMpO6OdGz,0.0,1,0.0989,-14.132,1,Walk Away,69,2018-12-24,0.45899999999999996,97.387,"['SadBoyProlific', 'Aiko', 'Teqkoi']",3
35616,0.273,2005,0.953,0.4320000000000001,258653,0.261,0,6gxycjJNMgmAyfzUXBN80P,0.0034200000000000003,4,0.0903,-12.591,1,Goodbye My Lover,69,2005-08-08,0.0512,89.56700000000002,['James Blunt'],1
155526,0.706,2020,0.664,0.787,171539,0.5579999999999999,0,0uLPKDuIhkIhttiwezNdiG,0.0,0,0.34700000000000003,-5.237,1,Jesus In LA,69,2020-05-29,0.0414,94.04899999999999,['Alec Benjamin'],1
56599,0.29600000000000004,2016,0.09699999999999999,0.662,194080,0.586,0,2rizacJSyD9S1IQUxUxnsK,0.0027199999999999998,0,0.115,-8.821,1,All We Know,69,2016-09-29,0.0307,90.0,"['The Chainsmokers', 'Phoebe Ryan']",2
56596,0.604,2016,0.531,0.6890000000000001,205600,0.675,0,456xBIOmLRoLzCvCzZrWge,3.17e-06,0,0.115,-4.2810000000000015,1,Safari,69,2016-06-24,0.32,180.065,"['J Balvin', 'Pharrell Williams', 'BIA', 'Sky']",4
56585,0.39899999999999997,2016,0.0525,0.708,212987,0.853,0,5KfbFCacFuNJGdK2zvovcF,0.000173,2,0.39899999999999997,-4.398,1,TT,69,2016-10-24,0.0844,129.946,['TWICE'],1
56582,0.522,2016,0.00165,0.5770000000000001,236334,0.875,0,3SESmwaRfVQddNhwCSKQur,0.0,6,0.0892,-2.944,0,Run,69,2016-05-02,0.0445,132.94299999999998,['BTS'],1
11279,0.852,1978,0.0143,0.715,331333,0.6890000000000001,0,4z7maGZkAonDlXlwo8q69f,0.000192,2,0.111,-8.065,0,Da Ya Think I'm Sexy?,69,1978-11-24,0.028999999999999998,111.50399999999999,['Rod Stewart'],1
155530,0.0611,2020,0.00337,0.8240000000000001,281273,0.555,1,2qzUpSVI4NnPyWxbXwumTj,6.42e-06,1,0.217,-5.817,1,BLACK PARADE,69,2020-06-19,0.05,120.00200000000001,['Beyoncé'],1
17266,0.807,2008,0.0296,0.667,175093,0.9540000000000001,0,2VEsmoek0sol9MnJFyoG9e,0.0,2,0.331,-3.4619999999999997,1,Burnin' Up,69,2008-08-12,0.0817,114.0,['Jonas Brothers'],1
13678,0.149,1990,0.47200000000000003,0.413,289867,0.53,0,5kxol5m6MfiJgahqyzbDRH,1.31e-06,3,0.158,-7.3889999999999985,1,Tan enamorados,69,1990-01-01,0.0326,138.68,['Ricardo Montaner'],1
13658,0.27899999999999997,1990,0.44,0.425,215867,0.479,0,5mB0MGsRfKZALHrXjnktCK,0.000109,2,0.37799999999999995,-12.22,1,La Célula Que Explota,69,1990-06-19,0.0419,123.21700000000001,['Caifanes'],1
108279,0.35100000000000003,2018,0.5579999999999999,0.741,197369,0.466,0,54iSfkh69fxhnSNrgvTEBp,0.0,4,0.0583,-7.257999999999999,1,Worst of You,69,2018-05-11,0.0357,102.05799999999999,['Maisie Peters'],1
169686,0.507,2016,0.19399999999999998,0.779,161322,0.6659999999999999,0,2KklXplRtxMsBYo474Es0w,0.000556,5,0.0576,-7.3610000000000015,1,Be Mine,69,2016-11-25,0.0482,123.024,['Ofenbach'],1
56067,0.9390000000000001,2014,0.304,0.818,235382,0.67,0,6K8qKeWo5MsFED7wCR6Kop,1.22e-06,8,0.0601,-4.4510000000000005,0,Sing,69,2014-06-21,0.0472,119.988,['Ed Sheeran'],1
74967,0.396,2019,0.331,0.9279999999999999,165938,0.696,1,1xFfbxmfenEpn4WawGWXiA,0.00011899999999999999,4,0.121,-4.9719999999999995,0,Walk Man,69,2019-06-07,0.0866,94.994,['Tiny Meat Gang'],1
13620,0.546,1990,0.4,0.679,266867,0.657,0,4VZDv8sASBS8UruUBGTFdk,0.0,5,0.0497,-9.897,1,Hold On,69,1990-01-01,0.0255,97.8,['Wilson Phillips'],1
108289,0.266,2018,0.408,0.6920000000000001,264906,0.7190000000000001,1,7narbj6zkSW1SnMhAPep0u,0.0,9,0.0986,-5.3729999999999976,1,Triste,69,2018-07-27,0.124,130.053,"['Bryant Myers', 'Bad Bunny']",2
108283,0.131,2018,0.9620000000000001,0.424,208173,0.4370000000000001,0,0jZO7p0nBUi9VHedWUBS9l,0.336,2,0.664,-8.588,1,The Night We Met (feat. Phoebe Bridgers),69,2018-05-18,0.0355,174.127,"['Lord Huron', 'Phoebe Bridgers']",2
13613,0.961,1990,0.00257,0.599,188067,0.79,0,05NYcsjJwOYq4jIiKPVj9p,0.0018100000000000002,4,0.312,-3.58,1,Hard To Handle,69,1990-02-13,0.043,103.78299999999999,['The Black Crowes'],1
123947,0.8370000000000001,2016,0.171,0.78,227693,0.929,0,1pWYnQIlqxTh5bxuPmTG4E,0.0,11,0.0677,-0.7390000000000001,0,Desde Esa Noche (feat. Maluma),69,2016-05-06,0.0532,95.012,"['Thalia', 'Maluma']",2
17273,0.47,2008,0.0402,0.713,299747,0.746,1,7IhsLJMqdxoo7YAZjaSMru,0.0,0,0.601,-4.99,1,Dead And Gone,69,2008-09-07,0.259,135.02100000000002,"['T.I.', 'Justin Timberlake']",2
13609,0.7759999999999999,1990,0.177,0.742,271133,0.863,0,5pKJtX4wBeby9qIfFhyOJj,5.59e-06,5,0.0699,-7.822999999999999,1,Don't Go Breaking My Heart,69,1990-11-08,0.038,131.19299999999998,"['Elton John', 'Kiki Dee']",2
18974,0.561,2016,0.000715,0.475,116413,0.7759999999999999,1,5UShsJdqJLZkl5JNj1ITlP,0.0,0,0.597,-4.745,1,DRUGS,69,2016-10-31,0.039,165.088,['lil aaron'],1
74639,0.601,2018,0.75,0.732,173143,0.303,0,733hyyG8U8kxxebds98nc6,0.828,4,0.141,-13.575,1,First Date,69,2018-04-21,0.057,82.555,['frad'],1
56571,0.39299999999999996,2016,0.062,0.536,191942,0.721,1,61QSuw5VlC0LTS8WMO356g,0.0,10,0.8240000000000001,-6.44,0,All The Way Up,69,2016-03-02,0.386,117.139,"['Fat Joe', 'Remy Ma', 'French Montana', 'InfaRed']",4
18366,0.0479,2013,0.988,0.521,313253,0.0889,0,68RI4I6SKm57SxjG06OYvN,0.182,4,0.0965,-19.457,1,The Wisp Sings,69,2013-11-11,0.0507,115.43,['Winter Aid'],1
8629,0.909,1965,0.598,0.47600000000000003,119800,0.722,0,3TlIt0ReIxPsVZcOEivT5U,0.0,0,0.184,-10.017000000000001,1,It's Not Unusual,69,1965-05-01,0.0646,92.96600000000001,['Tom Jones'],1
124442,0.319,2018,0.402,0.536,194659,0.317,0,2wHA4yJKT8TJhGz20QxUqX,0.0,6,0.11,-8.752,1,Tell Me That You Love Me,69,2018-12-06,0.0359,143.89,['James Smith'],1
37145,0.573,2013,0.0101,0.546,231987,0.787,0,6LoQHIo74tOzQ8EsLEkhgF,0.00021,7,0.0809,-4.1,0,Come & Get It,69,2013-01-01,0.0517,79.979,['Selena Gomez'],1
13013,0.9059999999999999,1987,0.198,0.7709999999999999,202787,0.28300000000000003,0,7lJbTVbDEMa3w7NFamrwdq,0.0,2,0.0888,-16.326,1,Fishin' in the Dark,69,1987-04-01,0.0444,77.756,['Nitty Gritty Dirt Band'],1
92006,0.166,2019,0.12,0.292,211240,0.574,0,3pHkh7d0lzM2AldUtz2x37,0.00569,0,0.0663,-9.375,1,The Archer,69,2019-08-23,0.0401,124.344,['Taylor Swift'],1
17912,0.217,2011,0.0324,0.6920000000000001,276560,0.736,1,6wN4nT2qy3MQc098yL3Eu9,0.0,1,0.0787,-5.109,1,Deuces (feat. Tyga & Kevin McCall),69,2011-03-22,0.11,73.987,"['Chris Brown', 'Tyga', 'Kevin McCall']",3
18286,0.48,2013,0.435,0.606,278573,0.784,1,5gFoAVTN9YlM9uJCrFZtgl,0.0,7,0.6890000000000001,-6.2929999999999975,1,Crooked Smile (feat. TLC),69,2013-06-18,0.268,80.985,"['J. Cole', 'TLC']",2
11613,0.669,1980,0.17600000000000002,0.486,190800,0.633,0,2uX5f3x2cObov0iDAPln4o,0.0,9,0.312,-8.414,1,Song of the South,69,1980,0.0365,162.158,['Alabama'],1
38137,0.408,2018,0.0779,0.8220000000000001,162591,0.503,1,3X6YJcqTinaNraRvojF62K,0.0,11,0.161,-6.888999999999999,0,Z4L (with Bari & Jay2),69,2018-11-08,0.285,71.524,"['Smino', 'Bari', 'Jay2']",3
91685,0.147,2017,0.0163,0.54,232907,0.7609999999999999,0,1y3bE5i57eUm3hfLAc7h08,0.0,4,0.0941,-5.3389999999999995,1,Walking The Wire,69,2017-06-23,0.0372,100.008,['Imagine Dragons'],1
17500,0.728,2009,0.159,0.58,229107,0.75,0,69ghzc538EQSVon2Gm3wrr,0.0,4,0.27399999999999997,-4.421,1,One Less Lonely Girl,69,2009-01-01,0.19399999999999998,86.93799999999996,['Justin Bieber'],1
12942,0.831,1986,0.396,0.7829999999999999,222667,0.836,0,5zWZ9iNevP0397xB3jWV2z,0.0236,0,0.135,-9.222999999999999,0,Brother Louie,69,1986,0.0486,108.96600000000001,['Modern Talking'],1
124877,0.37,2020,0.8959999999999999,0.61,170360,0.0316,0,4jXl6VtkFFKIt3ycUQc5LT,0.00461,9,0.10800000000000001,-15.186,1,Circles,69,2020-01-17,0.0486,151.964,['Mac Miller'],1
108145,0.445,2017,0.42,0.722,207813,0.903,0,4P66rfizAl2nIJCICSMymC,0.000371,4,0.11800000000000001,-1.261,0,Likey,69,2017-10-30,0.0331,132.006,['TWICE'],1
56408,0.727,2016,0.0208,0.5710000000000001,186973,0.539,0,0mBKv9DkYfQHjdMcw2jdyI,0.0,5,0.125,-4.4460000000000015,0,Chunky,69,2016-11-17,0.11599999999999999,202.10299999999998,['Bruno Mars'],1
38392,0.94,2019,0.0025800000000000003,0.616,194427,0.877,0,7grWGhX8SHNmyGOkMNVMCt,2.56e-06,1,0.114,-4.223,1,There Was This Girl,69,2019-09-20,0.0347,127.98100000000001,['Riley Green'],1
18350,0.662,2013,0.0086,0.27399999999999997,261920,0.903,0,3BSPKTravgBDjmuG1rIXvw,0.0,8,0.315,-3.125,1,BLOODY STREAM,69,2013-01-30,0.064,129.999,['Coda'],1
17514,0.391,2009,0.0864,0.516,297520,0.8740000000000001,1,4dK00wCxlqWEeN8BoM1BHT,0.0,9,0.17300000000000001,-2.571,1,Crack A Bottle,69,2009-05-15,0.18600000000000005,169.56099999999995,"['Eminem', 'Dr. Dre', '50 Cent']",3
12861,0.731,1986,0.12,0.698,270720,0.774,0,0snPJPxkk0MbTc0xeUvAPt,2.26e-06,0,0.39399999999999996,-8.642000000000001,1,Dancing On The Ceiling,69,1986,0.048,133.197,['Lionel Richie'],1
74929,0.428,2019,0.0817,0.77,199587,0.6970000000000001,1,4cTm3Ev9bUvy4ChJjB1nhl,0.0,0,0.0663,-2.6439999999999997,1,Juicy,69,2019-03-01,0.0607,170.084,['Doja Cat'],1
74927,0.525,2019,0.33399999999999996,0.779,102137,0.435,1,16PmczUxlX7dpr6ror6pXd,0.00011399999999999999,10,0.0924,-12.745,0,Nike Ticks,69,2019-10-11,0.542,188.22299999999998,['YNG Martyr'],1
17908,0.565,2011,0.00772,0.505,224333,0.833,0,5lN1EH25gdiqT1SFALMAq1,7.900000000000001e-05,0,0.069,-4.632,1,Gold on the Ceiling,69,2011-12-06,0.0475,130.121,['The Black Keys'],1
37154,0.755,2013,0.0604,0.5489999999999999,184667,0.868,0,6twW4ma6w0mOeejejPK0nY,0.0,2,0.13699999999999998,-4.319,1,Diana,69,2013-11-25,0.0614,171.96,['One Direction'],1
12828,0.769,1986,0.00224,0.529,210880,0.768,0,6yl8Es1tCYD9WdSkeVLFw4,0.00075,7,0.297,-5.51,1,You Shook Me All Night Long,69,1986-05-24,0.0566,127.316,['AC/DC'],1
17342,0.21899999999999997,2008,0.012,0.544,276147,0.69,0,3RptaQ5Xb8WvtpItZ2f9Hi,0.0095,6,0.0615,-5.723,0,Snuff,69,2008-08-22,0.0425,123.962,['Slipknot'],1
7216,0.425,1958,0.8290000000000001,0.746,215747,0.243,0,6VTbbVjKOC2qWagIDbkJrC,1.02e-06,4,0.0905,-15.134,0,My Baby Just Cares for Me - 2013 Remastered Version,69,1958-06-24,0.12300000000000001,118.57799999999999,['Nina Simone'],1
38160,0.462,2018,0.27399999999999997,0.654,202597,0.47,1,6DwiGVCgXGREeCyJZtX7S1,0.249,1,0.10300000000000001,-10.383,0,Cold War,69,2018-02-21,0.0586,77.083,['Cautious Clay'],1
17496,0.262,2009,0.568,0.23,256613,0.4920000000000001,0,57uX2vR9j9DNiANDYfXw1i,8.18e-06,8,0.17600000000000002,-5.767,1,Never Say Never,69,2009-02-02,0.0317,160.139,['The Fray'],1
12816,0.419,1986,0.00757,0.503,208653,0.858,0,5NLuC70kZQv8q34QyQa1DP,0.00234,8,0.0803,-6.296,1,Fight For Your Right,69,1986-11-15,0.0657,133.615,['Beastie Boys'],1
34546,0.8370000000000001,2000,0.0168,0.6579999999999999,191560,0.815,0,19CmuECYssqkPWANF4nLWM,0.0,0,0.341,-6.834,1,Para No Verte Más,69,2000,0.105,99.27600000000001,['La Mosca Tse-Tse'],1
108764,0.551,2020,0.358,0.62,221633,0.7759999999999999,0,6QpZSfLid1YZ6c01BvB5jH,4.31e-05,8,0.11,-4.109,1,Down To One,69,2020-08-07,0.0365,93.963,['Luke Bryan'],1
106792,0.741,2010,0.251,0.525,215933,0.807,0,734dz1YaFITwawPpM25fSt,0.0,2,0.0504,-6.3660000000000005,0,Je veux,69,2010-05-10,0.0725,155.39700000000005,['Zaz'],1
34779,0.631,2001,0.134,0.799,310147,0.664,0,3q2aVABxuztNi3iS6h6qdB,0.0,7,0.146,-8.16,0,Así Es la Vida,69,2001-10-23,0.0899,97.98700000000001,['Elefante'],1
92041,0.12300000000000001,2019,0.051,0.626,221096,0.55,0,5YvcUK2eXJ2OllqDuEg18S,0.0,9,0.11800000000000001,-5.105,0,Finally // beautiful stranger,69,2019-12-06,0.028999999999999998,133.976,['Halsey'],1
13109,0.44299999999999995,1987,0.17600000000000002,0.527,235627,0.8590000000000001,0,3UIENhLRdFIOuRan92cAQu,0.0866,7,0.157,-6.685,1,En algún lugar,69,1987-01-17,0.0687,74.214,['Duncan Dhu'],1
74942,0.46,2019,0.0375,0.795,169998,0.885,0,1RKZvaLj3UPhGjZkaIrFm7,0.006379999999999999,8,0.292,-4.13,1,Que Calor (feat. J Balvin & El Alfa),69,2019-09-11,0.0713,126.037,"['Major Lazer', 'J Balvin', 'El Alfa', 'Diplo']",4
74941,0.299,2019,0.20800000000000002,0.868,225440,0.654,0,5lehoWkVPujeOAwb8BO0uK,0.0,9,0.187,-4.832,0,Only,69,2019-07-26,0.0766,138.02,"['NF', 'Sasha Sloan']",2
35122,0.32299999999999995,2003,0.754,0.593,240613,0.415,0,62clthR0fZmLbxeqxVJatQ,4.86e-06,9,0.11699999999999999,-9.774,1,Que Lloro,69,2003-10-01,0.03,139.94799999999998,['Sin Bandera'],1
13222,0.4970000000000001,1988,0.6,0.526,515867,0.509,0,2QgWuCtBpNIpl5trmKCxRf,0.0,7,0.14400000000000002,-10.892999999999999,1,American Pie,69,1988-01-01,0.0628,138.31799999999998,['Don McLean'],1
13220,0.604,1988,0.0846,0.611,246800,0.883,0,2HXixVqzzm9rEUIMAWzshl,1.2e-06,9,0.192,-11.225,1,I Hate Myself for Loving You,69,1988-05-23,0.0539,117.928,['Joan Jett & The Blackhearts'],1
124887,0.22399999999999998,2020,0.19699999999999998,0.903,106971,0.643,1,4CwA4CdTQqNv18QSAW3Srk,0.0,10,0.111,-5.669,0,Putrid Pride,69,2020-02-14,0.0929,110.00299999999999,['$uicideBoy$'],1
37130,0.43799999999999994,2013,0.5920000000000001,0.5589999999999999,221895,0.67,0,06WnUZymWyJamDivTWqJZA,0.000184,7,0.171,-4.985,1,Drop The Game,69,2013-11-22,0.0474,78.957,"['Flume', 'Chet Faker']",2
38447,0.782,2020,0.18899999999999997,0.7509999999999999,126859,0.6779999999999999,1,6Et7bBOxtMxcCa7MyjKpr3,0.0,1,0.51,-5.956,0,Brother’s Keeper,69,2020-11-20,0.35700000000000004,154.89600000000004,['DaBaby'],1
8408,0.971,1964,0.10800000000000001,0.602,118840,0.5529999999999999,0,5xlS0QkVrSH7ssEbBgBzbM,0.0,11,0.0512,-9.336,1,Little Saint Nick - 1991 Remix,69,1964-11-09,0.0328,130.594,"['The Beach Boys', 'Mark Linett', 'Sweet', 'Larry Walsh']",4
8409,0.778,1964,0.9079999999999999,0.747,161960,0.226,0,65jrjEhWfAvysKfnojk1i0,0.000168,7,0.107,-13.635,1,Under the Boardwalk,69,1964-06-01,0.0415,123.789,['The Drifters'],1
34998,0.9520000000000001,2002,0.223,0.619,231800,0.8959999999999999,0,29OzJTIOTjCgR7fLyEXY7u,0.0,9,0.10099999999999999,-4.2330000000000005,0,Sabor a Chocolate,69,2002-08-30,0.0315,136.648,['Elefante'],1
37347,0.461,2014,0.19399999999999998,0.527,256760,0.591,0,5Y6nVaayzitvsD5F7nr3DV,0.0194,6,0.0907,-7.664,0,West Coast,69,2014-01-01,0.0396,123.167,['Lana Del Rey'],1
11427,0.74,1979,0.00033,0.32,209040,0.7979999999999999,0,5fbQCQt91LsVgXusFS0CCD,0.6920000000000001,10,0.17600000000000002,-7.077999999999999,0,Disorder - 2007 Remaster,69,1979-06-01,0.124,84.696,['Joy Division'],1
11452,0.184,1979,0.9009999999999999,0.34700000000000003,221373,0.228,0,562JrM9b7jiu8LgzV62x3o,0.0,0,0.38,-9.667,1,The Rose,69,1979,0.0296,133.57399999999998,['Bette Midler'],1
18146,0.0687,2012,0.7440000000000001,0.465,247227,0.40299999999999997,0,5fohLPNqO6TqwrZ7BoUWUT,0.000667,11,0.0777,-8.895,0,High For This,69,2012-01-01,0.0755,74.95,['The Weeknd'],1
91639,0.262,2017,0.604,0.504,264066,0.655,0,0mt02gJ425Xjm7c3jYkOBn,0.00193,0,0.364,-8.644,0,Lust For Life (with The Weeknd),69,2017-07-21,0.0542,99.98200000000001,"['Lana Del Rey', 'The Weeknd']",2
8414,0.925,1964,0.27899999999999997,0.883,172333,0.46399999999999997,0,1aj4GXfmEYXfdVZohCpNKu,1.51e-05,10,0.0744,-11.251,1,Stand by Me,69,1964,0.0591,111.54799999999999,['Otis Redding'],1
124783,0.408,2020,0.158,0.605,130312,0.711,1,0SrNeyEck4arq4ASwjcq0H,0.0,8,0.109,-3.592,0,can't look back,69,2020-09-29,0.0353,128.151,['Machine Gun Kelly'],1
17862,0.46799999999999997,2011,0.897,0.7040000000000001,206507,0.10300000000000001,0,1vZKP9XURuqMp1SpXGnoyb,0.0,5,0.192,-15.056,0,Santa Baby,69,2011-03-15,0.0607,84.475,['Eartha Kitt'],1
13037,0.941,1987,0.00198,0.762,449160,0.6509999999999999,0,6hHc7Pks7wtBIW8Z6A0iFq,0.856,0,0.111,-13.34,1,Blue Monday,69,1987-08-17,0.0655,130.395,['New Order'],1
74638,0.287,2018,0.0149,0.9209999999999999,191252,0.467,1,0dSIrRkA4PadGll16TgbnV,0.00023799999999999998,1,0.33399999999999996,-8.443,1,PICK IT UP (feat. A$AP Rocky),69,2018-04-06,0.11900000000000001,135.995,"['Famous Dex', 'A$AP Rocky']",2
13031,0.634,1987,0.0259,0.7070000000000001,222400,0.625,0,1VN2vWSkSmMKOhxr8lHzSx,5.42e-05,4,0.10400000000000001,-9.529,1,Seven Wonders - 2017 Remaster,69,1987-04-13,0.0303,119.04899999999999,['Fleetwood Mac'],1
32995,0.47200000000000003,1992,0.0033200000000000005,0.655,239933,0.9329999999999999,0,6HdM7gzXVgcpepv276raog,0.0365,7,0.0983,-7.7029999999999985,1,It's My Life,69,1992-05-04,0.0536,128.701,['Dr. Alban'],1
13027,0.797,1987,0.0258,0.381,246933,0.894,0,2oSpQ7QtIKTNFfA08Cy0ku,0.0,7,0.0251,-8.638,1,It's The End Of The World As We Know It (And I Feel Fine),69,1987-09-01,0.037000000000000005,205.528,['R.E.M.'],1
34834,0.259,2001,0.000233,0.33,228800,0.905,0,4yA2SM7XCLkSgkBUSoZb5S,8.14e-06,4,0.0712,-5.047,1,Sing,69,2001-06-12,0.0497,163.142,['Travis'],1
17304,0.272,2008,0.0383,0.426,193213,0.584,0,5R9a4t5t5O0IsznsrKPVro,0.0,1,0.188,-5.292999999999998,1,Single Ladies (Put a Ring on It),69,2008-11-17,0.29600000000000004,193.437,['Beyoncé'],1
92009,0.172,2019,0.0395,0.715,95269,0.773,0,3JSkvybmW1CtuJjUhv1OaP,0.0165,11,0.18100000000000002,-11.806,0,Chika Dance,69,2019-10-30,0.335,178.035,['AnimeHub'],1
34795,0.773,2001,0.342,0.618,267107,0.8759999999999999,0,3T07pNAEVr9adeIG9i1ex4,0.0,7,0.0828,-6.252999999999999,1,Color Esperanza,69,2001-10-31,0.0538,100.963,['Diego Torres'],1
18441,0.467,2014,0.0709,0.5529999999999999,220440,0.664,0,59HjlYCeBsxdI0fcm3zglw,0.0056,8,0.106,-7.4170000000000025,1,Wildest Dreams,69,2014-10-27,0.0741,140.06,['Taylor Swift'],1
8413,0.585,1964,0.887,0.389,192053,0.396,0,52vA3CYKZqZVdQnzRrdZt6,0.0,7,0.0828,-7.999,1,The Times They Are A-Changin',69,1964-01-13,0.0332,171.86,['Bob Dylan'],1
56850,0.507,2018,0.6920000000000001,0.6,250001,0.319,1,1AROE0XcC4ySCxXF65mutZ,0.00958,0,0.13699999999999998,-10.272,1,Seasons (feat. Khalid),69,2018-09-14,0.294,141.96,"['6LACK', 'Khalid']",2
140439,0.27399999999999997,2018,0.205,0.802,261881,0.607,0,02CygBCQOIyEuhNZqHHcNx,0.0007480000000000001,11,0.24600000000000002,-11.027999999999999,0,It Runs Through Me,69,2018-04-06,0.289,96.916,"['Tom Misch', 'De La Soul']",2
75166,0.177,2020,0.38,0.8170000000000001,203438,0.513,1,01JMnRUs2YOK6DDpdQASGY,0.0,10,0.109,-6.263,0,Grace (feat. 42 Dugg),69,2020-02-28,0.39399999999999996,123.029,"['Lil Baby', '42 Dugg']",2
155151,0.79,2018,0.303,0.79,192000,0.858,0,4CbANooTL2aTHzJZqQ0Uvk,0.0,2,0.61,-2.78,1,Hipócrita,69,2018-07-17,0.0471,92.05,"['Anuel AA', 'Zion']",2
16029,0.374,2002,0.00385,0.53,260333,0.768,0,3WbphvawbMZ8FyqDxYGdSQ,0.0,7,0.10300000000000001,-5.6110000000000015,1,When I'm Gone,69,2002-11-12,0.0284,148.095,['3 Doors Down'],1
9821,0.679,1971,0.9,0.693,263480,0.201,0,7shVwhUdVbHpykOfbzvDc1,0.0,1,0.11199999999999999,-9.902999999999999,1,A Case of You,69,1971-06-22,0.0288,100.836,['Joni Mitchell'],1
75164,0.5820000000000001,2020,0.0173,0.488,188002,0.7809999999999999,0,24QBf1y8rRcyBgKjoUlIdn,0.0,9,0.20800000000000002,-5.757999999999999,1,Something You Ain't Ever Had,69,2020-04-24,0.0446,76.971,['Waterloo Revival'],1
56752,0.125,2017,0.698,0.389,247347,0.27699999999999997,0,4JuJZzGcswQszYiKJSnC6i,0.0,7,0.0966,-10.757,1,I'll Be Good,69,2017-06-23,0.0323,89.32,['Jaymes Young'],1
17706,0.35700000000000004,2010,0.0328,0.496,318360,0.785,1,6XAA7T9VHcqKQSzjmXAJ8o,0.0,7,0.0941,-3.472,1,That's All She Wrote,69,2010-12-02,0.306,170.02,"['T.I.', 'Eminem']",2
108683,0.8590000000000001,2020,0.21899999999999997,0.754,114250,0.591,0,4JuYtPKJJk0HobzktzN4Qg,0.0188,0,0.209,-7.341,1,damn!,69,2020-09-30,0.0414,119.96,"['Jeris Johnson', 'Ricky Desktop']",2
9827,0.8109999999999999,1971,0.498,0.45,233173,0.441,0,12q3V8ShACq2PSWINMc2rC,0.00562,9,0.133,-12.718,0,It's Too Late,69,1971,0.0352,208.282,['Carole King'],1
16020,0.332,2002,0.000671,0.509,238400,0.843,0,1gyee1JuFFiP476LQpRMYU,0.0008029999999999999,1,0.348,-3.318,0,The Red,69,2002,0.0488,140.055,['Chevelle'],1
18695,0.376,2015,0.0282,0.575,197280,0.845,0,0H04yVa3DJxoXbLBpAb7iV,0.0,10,0.0814,-3.838,1,I'm Comin' Over,69,2015-11-13,0.035,127.99700000000001,['Chris Young'],1
